Processing audios/2.wav
ASR Result:   | Latency:  0.06020855903625488
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in  | Latency:  0.3261268138885498
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in  | Latency:  0.2550058364868164
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in  | Latency:  0.19188618659973145
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're  | Latency:  0.12911009788513184
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know  | Latency:  0.17540240287780762
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but  | Latency:  0.11632728576660156
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you  | Latency:  0.09870529174804688
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you  | Latency:  0.09765362739562988
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you  | Latency:  0.10241007804870605
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to  | Latency:  0.09435820579528809
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go  | Latency:  0.08499455451965332
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go  | Latency:  0.07108378410339355
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you  | Latency:  0.0987396240234375
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take  | Latency:  0.07938265800476074
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for  | Latency:  0.11237645149230957
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for  | Latency:  0.09658694267272949
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did  | Latency:  0.08232951164245605
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did  | Latency:  0.06413722038269043
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it  | Latency:  0.10634875297546387
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it  | Latency:  0.09700179100036621
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it was  | Latency:  0.09356188774108887
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it was great  | Latency:  0.08205103874206543
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it was great  | Latency:  0.07611513137817383
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.0788736343383789
Processing audios/0.wav
ASR Result:   | Latency:  0.055727243423461914
ASR Result:   | Latency:  0.052987098693847656
ASR Result: would have  | Latency:  0.08842325210571289
ASR Result: would have a  | Latency:  0.06746649742126465
ASR Result: would have a great  | Latency:  0.10767769813537598
ASR Result: would have a great role  | Latency:  0.08726692199707031
ASR Result: would have a great role  | Latency:  0.06700682640075684
ASR Result: would have a great role  | Latency:  0.0614013671875
ASR Result: would have a great role teach  | Latency:  0.10940384864807129
ASR Result: would have a great role teaching  | Latency:  0.10335540771484375
ASR Result: would have a great role teaching  | Latency:  0.09337306022644043
ASR Result: would have a great role teaching  | Latency:  0.06296920776367188
ASR Result: would have a great role teaching  | Latency:  0.10360002517700195
ASR Result: would have a great role teaching  | Latency:  0.07657527923583984
ASR Result: would have a great role teaching  | Latency:  0.05359601974487305
ASR Result: would have a great role teaching so  | Latency:  0.09934067726135254
ASR Result: would have a great role teaching so  | Latency:  0.08304381370544434
ASR Result: would have a great role teaching so i thought  | Latency:  0.06190323829650879
ASR Result: would have a great role teaching so i thought  | Latency:  0.10535550117492676
ASR Result: would have a great role teaching so i thought  | Latency:  0.0819859504699707
ASR Result: would have a great role teaching so i thought  | Latency:  0.059654951095581055
ASR Result: would have a great role teaching so i thought  | Latency:  0.09166407585144043
ASR Result: would have a great role teaching so i thought  | Latency:  0.0639030933380127
ASR Result: would have a great role teaching so i thought they  | Latency:  0.10667300224304199
ASR Result: would have a great role teaching so i thought they gave  | Latency:  0.0899190902709961
ASR Result: would have a great role teaching so i thought they gave me  | Latency:  0.0742332935333252
ASR Result: would have a great role teaching so i thought they gave me  | Latency:  0.30294036865234375
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.22907447814941406
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.15327072143554688
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.1006476879119873
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.12062430381774902
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.10949015617370605
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.09247303009033203
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.07044172286987305
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.10213923454284668
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.08315134048461914
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.061685800552368164
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  0.09742522239685059
ASR Result: would have a great role teaching so i thought they gave me permission i think me
