Processing audios/0.wav
ASR Result:   | Latency:  0.08591413497924805
ASR Result: no i don't mean i  | Latency:  0.17068696022033691
ASR Result: no i don't mean i  | Latency:  0.17923355102539062
ASR Result: no i don't mean i  | Latency:  0.18136072158813477
ASR Result: no i don't mean i will  | Latency:  0.20704436302185059
ASR Result: no i don't mean i will drink  | Latency:  0.19160938262939453
ASR Result: no i don't mean i will drink like  | Latency:  0.17766475677490234
ASR Result: no i don't mean i will drink like one or  | Latency:  0.18175363540649414
ASR Result: no i don't mean i will drink like one or two  | Latency:  0.1813797950744629
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.182159423828125
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.18830609321594238
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.19940972328186035
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.10102224349975586
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.10146450996398926
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.18971467018127441
ASR Result: no i don't mean i will drink like one or two drinks you  | Latency:  0.19078946113586426
ASR Result: no i don't mean i will drink like one or two drinks you don't  | Latency:  0.20771455764770508
ASR Result: no i don't mean i will drink like one or two drinks you don't us  | Latency:  0.19686341285705566
ASR Result: no i don't mean i will drink like one or two drinks you don't usually  | Latency:  0.1098477840423584
ASR Result: no i don't mean i will drink like one or two drinks you don't usually  | Latency:  0.10969281196594238
ASR Result: no i don't mean i will drink like one or two drinks you don't usually  | Latency:  0.11946344375610352
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.1276109218597412
Avg latency: 0.1653997187918805
Processing audios/0.wav
ASR Result:   | Latency:  0.19783353805541992
ASR Result:   | Latency:  0.10144305229187012
ASR Result:   | Latency:  0.10861539840698242
ASR Result: well  | Latency:  0.10972905158996582
ASR Result: well they laid  | Latency:  0.12068009376525879
ASR Result: well they laid  | Latency:  0.11659693717956543
ASR Result: well they laid off  | Latency:  0.13021349906921387
ASR Result: well they laid off nur  | Latency:  0.13776397705078125
ASR Result: well they laid off nurses  | Latency:  0.15847277641296387
ASR Result: well they laid off nurses is  | Latency:  0.16476798057556152
ASR Result: well they laid off nurses is what they  | Latency:  0.15999674797058105
ASR Result: well they laid off nurses is what they did  | Latency:  0.1799917221069336
ASR Result: well they laid off nurses is what they did  | Latency:  0.18506741523742676
ASR Result: well they laid off nurses is what they did  | Latency:  0.20139050483703613
ASR Result: well they laid off nurses is what they did  | Latency:  0.10654044151306152
ASR Result: well they laid off nurses is what they did you know  | Latency:  0.10599899291992188
ASR Result: well they laid off nurses is what they did you know  | Latency:  0.10905075073242188
ASR Result: well they laid off nurses is what they did you know  | Latency:  0.11773228645324707
ASR Result: well they laid off nurses is what they did you know everybody  | Latency:  0.11429810523986816
ASR Result: well they laid off nurses is what they did you know everybody else  | Latency:  0.10558676719665527
ASR Result: well they laid off nurses is what they did you know everybody else  | Latency:  0.10781240463256836
ASR Result: well they laid off nurses is what they did you know everybody else  | Latency:  0.1053619384765625
ASR Result: well they laid off nurses is what they did you know everybody else got  | Latency:  0.11086416244506836
ASR Result: well they laid off nurses is what they did you know everybody else got  | Latency:  0.11137557029724121
ASR Result: well they laid off nurses is what they did you know everybody else got  | Latency:  0.11014437675476074
ASR Result: well they laid off nurses is what they did you know everybody else got  | Latency:  0.09685277938842773
ASR Result: well they laid off nurses is what they did you know everybody else got was  | Latency:  0.19385814666748047
ASR Result: well they laid off nurses is what they did you know everybody else got was  | Latency:  0.198836088180542
ASR Result: well they laid off nurses is what they did you know everybody else got was uh  | Latency:  0.11025404930114746
ASR Result: well they laid off nurses is what they did you know everybody else got was uh  | Latency:  0.11702108383178711
ASR Result: well they laid off nurses is what they did you know everybody else got was uh  | Latency:  0.11106133460998535
ASR Result: well they laid off nurses is what they did you know everybody else got was uh  | Latency:  0.12333416938781738
ASR Result: well they laid off nurses is what they did you know everybody else got was uh full  | Latency:  0.13368844985961914
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully  | Latency:  0.1402449607849121
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected  | Latency:  0.1510334014892578
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but  | Latency:  0.16226673126220703
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but  | Latency:  0.17743873596191406
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but  | Latency:  0.1868116855621338
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot  | Latency:  0.2017524242401123
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of  | Latency:  0.11659455299377441
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurs  | Latency:  0.13942360877990723
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses  | Latency:  0.1583549976348877
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking  | Latency:  0.15910816192626953
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the  | Latency:  0.17194557189941406
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits  | Latency:  0.18047332763671875
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now  | Latency:  0.2023775577545166
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so  | Latency:  0.11712956428527832
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so  | Latency:  0.12159895896911621
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so  | Latency:  0.14258718490600586
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so  | Latency:  0.1385495662689209
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so  | Latency:  0.15994906425476074
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so should  | Latency:  0.1760265827178955
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so should be  | Latency:  0.5778720378875732
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so should be interesting  | Latency:  0.5055735111236572
Sending EOS
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so should be interesting  | Latency:  0.445037841796875
ASR Result: well they laid off nurses is what they did you know everybody else got was uh fully protected but a lot of nurses are taking the hits now so should be interesting  | Latency:  0.3810117244720459
ASR Result: END_OF_STREAM  | Latency:  0.3091089725494385
Avg latency: 0.1664376085167689
Processing audios/5.wav
ASR Result:   | Latency:  0.15889549255371094
ASR Result:   | Latency:  0.17605018615722656
ASR Result:   | Latency:  0.18241190910339355
ASR Result: i know  | Latency:  0.18308520317077637
ASR Result: i know i have  | Latency:  0.18610239028930664
ASR Result: i know i have a  | Latency:  0.19241786003112793
ASR Result: i know i have a friend  | Latency:  0.20556139945983887
ASR Result: i know i have a friend who  | Latency:  0.10924577713012695
ASR Result: i know i have a friend who  | Latency:  0.1307830810546875
ASR Result: i know i have a friend who who  | Latency:  0.1616213321685791
ASR Result: i know i have a friend who who lives  | Latency:  0.17606759071350098
ASR Result: i know i have a friend who who lives in  | Latency:  0.21993041038513184
ASR Result: i know i have a friend who who lives in michigan  | Latency:  0.11566329002380371
ASR Result: i know i have a friend who who lives in michigan  | Latency:  0.14674687385559082
ASR Result: i know i have a friend who who lives in michigan  | Latency:  0.17108440399169922
ASR Result: i know i have a friend who who lives in michigan  | Latency:  0.24897313117980957
ASR Result: i know i have a friend who who lives in michigan up  | Latency:  0.14240217208862305
ASR Result: i know i have a friend who who lives in michigan up  | Latency:  0.18074893951416016
ASR Result: i know i have a friend who who lives in michigan up until  | Latency:  0.2229447364807129
ASR Result: i know i have a friend who who lives in michigan up until she  | Latency:  0.1467888355255127
ASR Result: i know i have a friend who who lives in michigan up until she was  | Latency:  0.18912720680236816
ASR Result: i know i have a friend who who lives in michigan up until she was in  | Latency:  0.22835874557495117
ASR Result: i know i have a friend who who lives in michigan up until she was in high school  | Latency:  0.14340448379516602
ASR Result: i know i have a friend who who lives in michigan up until she was in high school  | Latency:  0.20756196975708008
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so  | Latency:  0.12233734130859375
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so  | Latency:  0.15106534957885742
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so  | Latency:  0.19298291206359863
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so  | Latency:  0.22170376777648926
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so  | Latency:  0.128068208694458
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so yeah  | Latency:  0.14282846450805664
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so yeah  | Latency:  0.1780383586883545
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so yeah  | Latency:  0.20457696914672852
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so yeah  | Latency:  0.11776280403137207
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so yeah she  | Latency:  0.14107370376586914
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so yeah she loved  | Latency:  0.18551278114318848
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so yeah she loved it  | Latency:  0.22060871124267578
ASR Result: i know i have a friend who who lives in michigan up until she was in high school so yeah she loved it there  | Latency:  0.12938356399536133
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.16278886795043945
Avg latency: 0.16749623339012187
Processing audios/2.wav
ASR Result:   | Latency:  0.10932135581970215
ASR Result:   | Latency:  0.13614821434020996
ASR Result:   | Latency:  0.15409255027770996
ASR Result:   | Latency:  0.1709589958190918
ASR Result: are you  | Latency:  0.1909949779510498
ASR Result: are you  | Latency:  0.20533323287963867
ASR Result: are you  | Latency:  0.11434173583984375
ASR Result: are you so  | Latency:  0.13039278984069824
ASR Result: are you so many  | Latency:  0.13818812370300293
ASR Result: are you so many people  | Latency:  0.16638708114624023
ASR Result: are you so many people i  | Latency:  0.17036676406860352
ASR Result: are you so many people i talk  | Latency:  0.17659640312194824
ASR Result: are you so many people i talk to  | Latency:  0.1875138282775879
ASR Result: are you so many people i talk to like  | Latency:  0.20187687873840332
ASR Result: are you so many people i talk to like almost  | Latency:  0.11198878288269043
ASR Result: are you so many people i talk to like almost every  | Latency:  0.12749195098876953
ASR Result: are you so many people i talk to like almost everyone  | Latency:  0.12012910842895508
ASR Result: are you so many people i talk to like almost everyone  | Latency:  0.13726091384887695
ASR Result: are you so many people i talk to like almost everyone minne  | Latency:  0.16495418548583984
ASR Result: are you so many people i talk to like almost everyone minneapoli  | Latency:  0.18465733528137207
ASR Result: are you so many people i talk to like almost everyone minneapolis  | Latency:  0.207566499710083
ASR Result: are you so many people i talk to like almost everyone minneapolis i've  | Latency:  0.11547970771789551
ASR Result: are you so many people i talk to like almost everyone minneapolis i've talked to  | Latency:  0.13361835479736328
ASR Result: are you so many people i talk to like almost everyone minneapolis i've talked to like  | Latency:  0.1732771396636963
ASR Result: are you so many people i talk to like almost everyone minneapolis i've talked to like are  | Latency:  0.17791533470153809
ASR Result: are you so many people i talk to like almost everyone minneapolis i've talked to like are in there  | Latency:  0.19768691062927246
ASR Result: are you so many people i talk to like almost everyone minneapolis i've talked to like are in there  | Latency:  0.2109968662261963
ASR Result: are you so many people i talk to like almost everyone minneapolis i've talked to like are in there  | Latency:  0.11380481719970703
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.13155579566955566
Avg latency: 0.16613616855866317
Processing audios/7.wav
ASR Result:   | Latency:  0.12474608421325684
ASR Result:   | Latency:  0.16235756874084473
ASR Result:   | Latency:  0.19253206253051758
ASR Result: yeah  | Latency:  0.23517084121704102
ASR Result: yeah  | Latency:  0.16617250442504883
ASR Result: yeah  | Latency:  0.20889616012573242
ASR Result: yeah that  | Latency:  0.13826465606689453
ASR Result: yeah that  | Latency:  0.16452383995056152
ASR Result: yeah that you know  | Latency:  0.1918811798095703
ASR Result: yeah that you know that's  | Latency:  0.22227096557617188
ASR Result: yeah that you know that's one  | Latency:  0.5330548286437988
ASR Result: yeah that you know that's one thing  | Latency:  0.5402970314025879
ASR Result: yeah that you know that's one thing i  | Latency:  0.5404667854309082
ASR Result: yeah that you know that's one thing i always  | Latency:  0.48291635513305664
ASR Result: yeah that you know that's one thing i always  | Latency:  0.4028358459472656
ASR Result: yeah that you know that's one thing i always that  | Latency:  0.3424365520477295
ASR Result: yeah that you know that's one thing i always that  | Latency:  0.2565157413482666
ASR Result: yeah that you know that's one thing i always that it's  | Latency:  0.19686436653137207
ASR Result: yeah that you know that's one thing i always that it's  | Latency:  0.1659376621246338
ASR Result: yeah that you know that's one thing i always that it's  | Latency:  0.17904233932495117
ASR Result: yeah that you know that's one thing i always that it's free  | Latency:  0.1856529712677002
ASR Result: yeah that you know that's one thing i always that it's free  | Latency:  0.19867610931396484
ASR Result: yeah that you know that's one thing i always that it's free interesting  | Latency:  0.10862326622009277
ASR Result: yeah that you know that's one thing i always that it's free interesting you know  | Latency:  0.11719846725463867
ASR Result: yeah that you know that's one thing i always that it's free interesting you know  | Latency:  0.14002132415771484
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my  | Latency:  0.14286565780639648
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my  | Latency:  0.14243745803833008
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my  | Latency:  0.13376927375793457
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my  | Latency:  0.13424277305603027
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my family  | Latency:  0.12557172775268555
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my family my  | Latency:  0.1312098503112793
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my family my  | Latency:  0.1605522632598877
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my family my uh  | Latency:  0.19019222259521484
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my family my uh  | Latency:  0.20390033721923828
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my family my uh  | Latency:  0.11835145950317383
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my family my uh parent  | Latency:  0.1263136863708496
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my family my uh parents  | Latency:  0.1369917392730713
ASR Result: yeah that you know that's one thing i always that it's free interesting you know my my family my uh parents and  | Latency:  0.15163969993591309
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.17548203468322754
Avg latency: 0.17310723905897327
Processing audios/6.wav
ASR Result:   | Latency:  0.23950719833374023
ASR Result:   | Latency:  0.16864705085754395
ASR Result:   | Latency:  0.21031403541564941
ASR Result: yeah  | Latency:  0.13575029373168945
ASR Result: yeah that's  | Latency:  0.16618680953979492
ASR Result: yeah that's  | Latency:  0.2222590446472168
ASR Result: yeah that's it's  | Latency:  0.15032553672790527
ASR Result: yeah that's it's  | Latency:  0.1777794361114502
ASR Result: yeah that's it's where  | Latency:  0.1959671974182129
ASR Result: yeah that's it's where  | Latency:  0.11861252784729004
ASR Result: yeah that's it's where kind  | Latency:  0.17014431953430176
ASR Result: yeah that's it's where kind of  | Latency:  0.22681403160095215
ASR Result: yeah that's it's where kind of  | Latency:  0.16588091850280762
ASR Result: yeah that's it's where kind of really  | Latency:  0.21239542961120605
ASR Result: yeah that's it's where kind of really an ad  | Latency:  0.1484675407409668
ASR Result: yeah that's it's where kind of really an adult  | Latency:  0.2062211036682129
ASR Result: yeah that's it's where kind of really an adult  | Latency:  0.12562942504882812
ASR Result: yeah that's it's where kind of really an adult plot  | Latency:  0.16756343841552734
ASR Result: yeah that's it's where kind of really an adult plot  | Latency:  0.21434497833251953
ASR Result: yeah that's it's where kind of really an adult plot  | Latency:  0.14388179779052734
ASR Result: yeah that's it's where kind of really an adult plot  | Latency:  0.1987590789794922
ASR Result: yeah that's it's where kind of really an adult plot  | Latency:  0.1306624412536621
ASR Result: yeah that's it's where kind of really an adult plot i  | Latency:  0.19630765914916992
ASR Result: yeah that's it's where kind of really an adult plot i would say  | Latency:  0.13260841369628906
ASR Result: yeah that's it's where kind of really an adult plot i would say it  | Latency:  0.18237566947937012
ASR Result: yeah that's it's where kind of really an adult plot i would say it's not  | Latency:  0.22511887550354004
ASR Result: yeah that's it's where kind of really an adult plot i would say it's not  | Latency:  0.15496015548706055
ASR Result: yeah that's it's where kind of really an adult plot i would say it's not kid  | Latency:  0.1920943260192871
ASR Result: yeah that's it's where kind of really an adult plot i would say it's not kid  | Latency:  0.21750259399414062
ASR Result: yeah that's it's where kind of really an adult plot i would say it's not kid's  | Latency:  0.1525406837463379
ASR Result: yeah that's it's where kind of really an adult plot i would say it's not kid's plot  | Latency:  0.16392779350280762
ASR Result: yeah that's it's where kind of really an adult plot i would say it's not kid's plot at  | Latency:  0.19268345832824707
ASR Result: yeah that's it's where kind of really an adult plot i would say it's not kid's plot at all  | Latency:  0.22538352012634277
ASR Result: yeah that's it's where kind of really an adult plot i would say it's not kid's plot at all  | Latency:  0.1449720859527588
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.17984294891357422
Avg latency: 0.17378422005535804
Processing audios/4.wav
ASR Result:   | Latency:  0.21031856536865234
ASR Result:   | Latency:  0.12586164474487305
ASR Result:   | Latency:  0.12490725517272949
ASR Result:   | Latency:  0.1395401954650879
ASR Result: no  | Latency:  0.14639878273010254
ASR Result: no  | Latency:  0.15526819229125977
ASR Result: no  | Latency:  0.15657663345336914
ASR Result: no i  | Latency:  0.16527223587036133
ASR Result: no i don't  | Latency:  0.18147540092468262
ASR Result: no i don't  | Latency:  0.18205547332763672
ASR Result: no i don't mean  | Latency:  0.19815492630004883
ASR Result: no i don't mean  | Latency:  0.20168781280517578
ASR Result: no i don't mean  | Latency:  0.1320188045501709
ASR Result: no i don't mean  | Latency:  0.14304375648498535
ASR Result: no i don't mean  | Latency:  0.17078685760498047
ASR Result: no i don't mean i  | Latency:  0.1957547664642334
ASR Result: no i don't mean i  | Latency:  0.11881756782531738
ASR Result: no i don't mean i  | Latency:  0.14069128036499023
ASR Result: no i don't mean i  | Latency:  0.1675398349761963
ASR Result: no i don't mean i will  | Latency:  0.2228240966796875
ASR Result: no i don't mean i will drink  | Latency:  0.1543717384338379
ASR Result: no i don't mean i will drink like  | Latency:  0.1867232322692871
ASR Result: no i don't mean i will drink like one or  | Latency:  0.24002885818481445
ASR Result: no i don't mean i will drink like one or two  | Latency:  0.16275644302368164
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.2030627727508545
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.13416242599487305
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.18080377578735352
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.22470855712890625
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.13053202629089355
ASR Result: no i don't mean i will drink like one or two drinks  | Latency:  0.16759848594665527
ASR Result: no i don't mean i will drink like one or two drinks you  | Latency:  0.20826482772827148
ASR Result: no i don't mean i will drink like one or two drinks you don't  | Latency:  0.13498663902282715
ASR Result: no i don't mean i will drink like one or two drinks you don't us  | Latency:  0.16091442108154297
ASR Result: no i don't mean i will drink like one or two drinks you don't usually  | Latency:  0.22984027862548828
ASR Result: no i don't mean i will drink like one or two drinks you don't usually  | Latency:  0.15272808074951172
Sending EOS
ASR Result: no i don't mean i will drink like one or two drinks you don't usually  | Latency:  0.2033545970916748
ASR Result: END_OF_STREAM  | Latency:  0.1362302303314209
Avg latency: 0.17335882592708507
Processing audios/0.wav
ASR Result:   | Latency:  0.11604762077331543
ASR Result:   | Latency:  0.13440155982971191
ASR Result:   | Latency:  0.16847681999206543
ASR Result: well  | Latency:  0.19815993309020996
ASR Result: well they laid  | Latency:  0.11087393760681152
ASR Result: well they laid  | Latency:  0.1492753028869629
ASR Result: well they laid off  | Latency:  0.1806175708770752
ASR Result: well they laid off nur  | Latency:  0.20015168190002441
ASR Result: well they laid off nurses  | Latency:  0.11708450317382812
ASR Result: well they laid off nurses is  | Latency:  0.14240097999572754
ASR Result: well they laid off nurses is what they  | Latency:  0.17575883865356445
ASR Result: well they laid off nurses is what they did  | Latency:  0.19086861610412598
ASR Result: well they laid off nurses is what they did  | Latency:  0.21653389930725098
ASR Result: well they laid off nurses is what they did  | Latency:  0.12550950050354004
ASR Result: well they laid off nurses is what they did  | Latency:  0.13778090476989746
ASR Result: well they laid off nurses is what they did you know  | Latency:  0.16503572463989258
ASR Result: well they laid off nurses is what they did you know  | Latency:  0.18133306503295898
ASR Result: well they laid off nurses is what they did you know  | Latency:  0.2075490951538086
ASR Result: well they laid off nurses is what they did you know everybody  | Latency:  0.12886571884155273
ASR Result: well they laid off nurses is what they did you know everybody else  | Latency:  0.14679265022277832
ASR Result: well they laid off nurses is what they did you know everybody else  | Latency:  0.15778207778930664
ASR Result: well they laid off nurses is what they did you know everybody else  | Latency:  0.18039965629577637
ASR Result: well they laid off nurses is what they did you know everybody else got  | Latency:  0.18557381629943848
ASR Result: well they laid off nurses is what they did you know everybody else got  | Latency:  0.18675446510314941
ASR Result: well they laid off nurses is what they did you know everybody else got  | Latency:  0.20577621459960938
ASR Result: well they laid off nurses is what they did you know everybody else got  | Latency:  0.11617827415466309
ASR Result: well they laid off nurses is what they did you know everybody else got was  | Latency:  0.11547660827636719
ASR Result: well they laid off nurses is what they did you know everybody else got was  | Latency:  0.12305951118469238
ASR Result: well they laid off nurses is what they did you know everybody else got was uh  | Latency:  0.14144349098205566
