Processing audios/8.wav
ASR Result:   | Latency:  0.12305855751037598
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way  | Latency:  0.2804255485534668
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way  | Latency:  0.2222139835357666
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of function  | Latency:  0.19938921928405762
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning  | Latency:  0.1311333179473877
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning  | Latency:  0.21540117263793945
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  0.17509222030639648
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  0.2368636131286621
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  0.1860671043395996
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.26265668869018555
Avg latency: 0.22357017332964604
Processing audios/1.wav
ASR Result:   | Latency:  0.15761280059814453
ASR Result:   | Latency:  0.26613640785217285
ASR Result: so  | Latency:  0.22189879417419434
ASR Result: so  | Latency:  0.156782865524292
ASR Result: so  | Latency:  0.2666325569152832
ASR Result: so and  | Latency:  0.21300792694091797
ASR Result: so and  | Latency:  0.14716219902038574
ASR Result: so and  | Latency:  0.2689542770385742
ASR Result: so and  | Latency:  0.21655774116516113
ASR Result: so and and  | Latency:  0.15268325805664062
ASR Result: so and and  | Latency:  0.2573366165161133
ASR Result: so and and uh  | Latency:  0.19072294235229492
ASR Result: so and and uh  | Latency:  0.2986581325531006
ASR Result: so and and uh i  | Latency:  0.24361371994018555
ASR Result: so and and uh i've  | Latency:  0.1804037094116211
ASR Result: so and and uh i've  | Latency:  0.28070759773254395
ASR Result: so and and uh i've  | Latency:  0.22075414657592773
ASR Result: so and and uh i've i've  | Latency:  0.16264033317565918
ASR Result: so and and uh i've i've been  | Latency:  0.264298677444458
ASR Result: so and and uh i've i've been there  | Latency:  0.20450568199157715
ASR Result: so and and uh i've i've been there  | Latency:  0.14144253730773926
ASR Result: so and and uh i've i've been there  | Latency:  0.25403738021850586
ASR Result: so and and uh i've i've been there and  | Latency:  0.20171403884887695
ASR Result: so and and uh i've i've been there and i  | Latency:  0.16519975662231445
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.2918713092803955
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.2556154727935791
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.2051067352294922
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.15006136894226074
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.2674226760864258
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.22107768058776855
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.16606783866882324
ASR Result: so and and uh i've i've been there and i think and  | Latency:  0.27684664726257324
ASR Result: so and and uh i've i've been there and i think and i've  | Latency:  0.22274255752563477
ASR Result: so and and uh i've i've been there and i think and i've gone  | Latency:  0.1628129482269287
ASR Result: so and and uh i've i've been there and i think and i've gone  | Latency:  0.2510344982147217
ASR Result: so and and uh i've i've been there and i think and i've gone i've  | Latency:  0.2038261890411377
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.15188360214233398
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.24193167686462402
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.1782548427581787
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.2983579635620117
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.249284029006958
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh  | Latency:  0.17859458923339844
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've  | Latency:  0.25961923599243164
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've  | Latency:  0.19733166694641113
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've  | Latency:  0.12569355964660645
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climb  | Latency:  0.20402240753173828
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed  | Latency:  0.13243675231933594
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some moun  | Latency:  0.2171473503112793
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountain  | Latency:  0.1504960060119629
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains  | Latency:  0.24263834953308105
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains  | Latency:  0.17995691299438477
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains  | Latency:  0.24690032005310059
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over  | Latency:  0.18677759170532227
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there  | Latency:  0.2891392707824707
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there  | Latency:  0.22549653053283691
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and  | Latency:  0.1583695411682129
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and it's  | Latency:  0.2666480541229248
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and it's  | Latency:  0.20592093467712402
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and it's it's  | Latency:  0.14866876602172852
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and it's it's just  | Latency:  0.2196030616760254
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and it's it's just  | Latency:  0.1582012176513672
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and it's it's just  | Latency:  0.2521500587463379
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and it's it's just wonderful  | Latency:  0.18468999862670898
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and it's it's just wonderful  | Latency:  0.27037882804870605
Sending EOS
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains over there and it's it's just wonderful  | Latency:  0.2178635597229004
ASR Result: END_OF_STREAM  | Latency:  0.15667271614074707
Avg latency: 0.22076214338416483
Processing audios/4.wav
ASR Result:   | Latency:  0.1426830291748047
ASR Result:   | Latency:  0.23059511184692383
ASR Result:   | Latency:  0.19414877891540527
ASR Result:   | Latency:  0.30452775955200195
ASR Result:   | Latency:  0.2571876049041748
ASR Result:   | Latency:  0.22276687622070312
ASR Result:   | Latency:  0.17241835594177246
ASR Result:   | Latency:  0.27806782722473145
ASR Result:   | Latency:  0.23092174530029297
ASR Result:   | Latency:  0.18137049674987793
ASR Result:   | Latency:  0.2695424556732178
ASR Result:   | Latency:  0.22237110137939453
ASR Result:   | Latency:  0.1636183261871338
ASR Result:   | Latency:  0.27241945266723633
ASR Result: i'm not  | Latency:  0.22679638862609863
ASR Result: i'm not sure  | Latency:  0.16566896438598633
ASR Result: i'm not sure  | Latency:  0.24529266357421875
ASR Result: i'm not sure  | Latency:  0.18984603881835938
ASR Result: i'm not sure where  | Latency:  0.2766878604888916
ASR Result: i'm not sure where  | Latency:  0.22479891777038574
ASR Result: i'm not sure where where  | Latency:  0.17829513549804688
ASR Result: i'm not sure where where'll  | Latency:  0.2770540714263916
ASR Result: i'm not sure where where'll be  | Latency:  0.23993635177612305
ASR Result: i'm not sure where where'll be going  | Latency:  0.19936251640319824
ASR Result: i'm not sure where where'll be going yet  | Latency:  0.1448531150817871
ASR Result: i'm not sure where where'll be going yet but  | Latency:  0.24948787689208984
ASR Result: i'm not sure where where'll be going yet but i  | Latency:  0.21227502822875977
ASR Result: i'm not sure where where'll be going yet but i should  | Latency:  0.16013407707214355
ASR Result: i'm not sure where where'll be going yet but i should  | Latency:  0.2774622440338135
ASR Result: i'm not sure where where'll be going yet but i should find  | Latency:  0.2299821376800537
ASR Result: i'm not sure where where'll be going yet but i should find  | Latency:  0.17479276657104492
ASR Result: i'm not sure where where'll be going yet but i should find out  | Latency:  0.2677891254425049
ASR Result: i'm not sure where where'll be going yet but i should find out in  | Latency:  0.20679831504821777
ASR Result: i'm not sure where where'll be going yet but i should find out in a  | Latency:  0.14064311981201172
Sending EOS
ASR Result: i'm not sure where where'll be going yet but i should find out in a month  | Latency:  0.23981213569641113
ASR Result: END_OF_STREAM  | Latency:  0.184309720993042
Avg latency: 0.22045714447372838
Processing audios/1.wav
ASR Result:   | Latency:  0.14499998092651367
ASR Result:   | Latency:  0.2519240379333496
ASR Result: so  | Latency:  0.20555996894836426
ASR Result: so  | Latency:  0.1630542278289795
ASR Result: so  | Latency:  0.2641713619232178
ASR Result: so and  | Latency:  0.21599721908569336
ASR Result: so and  | Latency:  0.1613330841064453
ASR Result: so and  | Latency:  0.259537935256958
ASR Result: so and  | Latency:  0.2263176441192627
ASR Result: so and and  | Latency:  0.18845033645629883
ASR Result: so and and  | Latency:  0.27740979194641113
ASR Result: so and and uh  | Latency:  0.2604355812072754
ASR Result: so and and uh  | Latency:  0.23627042770385742
ASR Result: so and and uh i  | Latency:  0.2075810432434082
ASR Result: so and and uh i've  | Latency:  0.16785502433776855
ASR Result: so and and uh i've  | Latency:  0.2904973030090332
ASR Result: so and and uh i've  | Latency:  0.24230408668518066
ASR Result: so and and uh i've i've  | Latency:  0.19995665550231934
ASR Result: so and and uh i've i've been  | Latency:  0.15167927742004395
ASR Result: so and and uh i've i've been there  | Latency:  0.250164270401001
ASR Result: so and and uh i've i've been there  | Latency:  0.19562411308288574
ASR Result: so and and uh i've i've been there  | Latency:  0.2784616947174072
ASR Result: so and and uh i've i've been there and  | Latency:  0.22278237342834473
ASR Result: so and and uh i've i've been there and i  | Latency:  0.1730959415435791
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.2652897834777832
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.22652745246887207
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.1894540786743164
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.31381988525390625
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.2626841068267822
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.21114349365234375
ASR Result: so and and uh i've i've been there and i think  | Latency:  0.5726089477539062
ASR Result: so and and uh i've i've been there and i think and  | Latency:  0.5274202823638916
ASR Result: so and and uh i've i've been there and i think and i've  | Latency:  0.4887654781341553
ASR Result: so and and uh i've i've been there and i think and i've gone  | Latency:  0.45619940757751465
ASR Result: so and and uh i've i've been there and i think and i've gone  | Latency:  0.4149641990661621
ASR Result: so and and uh i've i've been there and i think and i've gone i've  | Latency:  0.37585949897766113
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.330350399017334
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.2792537212371826
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.22957205772399902
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.1797502040863037
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone  | Latency:  0.28420495986938477
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh  | Latency:  0.23221898078918457
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've  | Latency:  0.18139910697937012
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've  | Latency:  0.25206494331359863
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've  | Latency:  0.19155550003051758
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climb  | Latency:  0.24037837982177734
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed  | Latency:  0.16437077522277832
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some moun  | Latency:  0.22716522216796875
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountain  | Latency:  0.16632080078125
ASR Result: so and and uh i've i've been there and i think and i've gone i've gone uh i've climbed some mountains  | Latency:  0.24431777000427246
