Processing audios/1.wav
ASR Result:   | Latency:  0.09737515449523926
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i'm working on this quarter  | Latency:  0.24399447441101074
ASR Result: END_OF_STREAM  | Latency:  0.18256092071533203
Avg latency: 0.20510594312809716
Processing audios/2.wav
ASR Result:   | Latency:  0.10678219795227051
ASR Result:   | Latency:  0.08831334114074707
ASR Result:   | Latency:  0.2034294605255127
ASR Result: so  | Latency:  0.09733963012695312
ASR Result: so  | Latency:  0.14387989044189453
ASR Result: so and  | Latency:  0.1967027187347412
ASR Result: so and and  | Latency:  0.19694304466247559
ASR Result: so and and i  | Latency:  0.21624183654785156
ASR Result: so and and i want to  | Latency:  0.16362881660461426
ASR Result: so and and i want to go  | Latency:  0.21459054946899414
ASR Result: so and and i want to go  | Latency:  0.1430225372314453
ASR Result: so and and i want to go if  | Latency:  0.15092897415161133
ASR Result: so and and i want to go if  | Latency:  0.22746825218200684
ASR Result: so and and i want to go if  | Latency:  0.16846799850463867
ASR Result: so and and i want to go if i do  | Latency:  0.18967533111572266
ASR Result: so and and i want to go if i do go  | Latency:  0.21387243270874023
ASR Result: so and and i want to go if i do go to  | Latency:  0.11584210395812988
ASR Result: so and and i want to go if i do go to sco  | Latency:  0.1275322437286377
ASR Result: so and and i want to go if i do go to sco  | Latency:  0.21040797233581543
ASR Result: so and and i want to go if i do go to sco you know  | Latency:  0.15504026412963867
ASR Result: so and and i want to go if i do go to sco you know  | Latency:  0.24422812461853027
ASR Result: so and and i want to go if i do go to sco you know just vis  | Latency:  0.17540812492370605
ASR Result: so and and i want to go if i do go to sco you know just visit  | Latency:  0.2502717971801758
ASR Result: so and and i want to go if i do go to sco you know just visit some  | Latency:  0.1714341640472412
ASR Result: so and and i want to go if i do go to sco you know just visit some cast  | Latency:  0.17044663429260254
ASR Result: so and and i want to go if i do go to sco you know just visit some castles  | Latency:  0.16296052932739258
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and  | Latency:  0.19286894798278809
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff  | Latency:  0.2552213668823242
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff  | Latency:  0.1585226058959961
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff  | Latency:  0.18513083457946777
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff  | Latency:  0.1920773983001709
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff i think  | Latency:  0.27393388748168945
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff i think  | Latency:  0.19677376747131348
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff i think that'd  | Latency:  0.21952390670776367
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff i think that'd be  | Latency:  0.16716384887695312
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff i think that'd be awes  | Latency:  0.23482513427734375
ASR Result: so and and i want to go if i do go to sco you know just visit some castles and stuff i think that'd be awesome  | Latency:  0.18371939659118652
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.20164203643798828
Avg latency: 0.1998998818907348
Processing audios/0.wav
ASR Result:   | Latency:  0.17382168769836426
ASR Result:   | Latency:  0.27974581718444824
ASR Result: would have  | Latency:  0.2332596778869629
ASR Result: would have a  | Latency:  0.20527434349060059
ASR Result: would have a great  | Latency:  0.16052794456481934
ASR Result: would have a great role  | Latency:  0.17290306091308594
ASR Result: would have a great role  | Latency:  0.17572641372680664
ASR Result: would have a great role  | Latency:  0.2068772315979004
ASR Result: would have a great role teach  | Latency:  0.1097261905670166
ASR Result: would have a great role teaching  | Latency:  0.10354995727539062
ASR Result: would have a great role teaching  | Latency:  0.16640448570251465
ASR Result: would have a great role teaching  | Latency:  0.2428433895111084
ASR Result: would have a great role teaching  | Latency:  0.1880347728729248
ASR Result: would have a great role teaching  | Latency:  0.22430944442749023
ASR Result: would have a great role teaching  | Latency:  0.14279913902282715
ASR Result: would have a great role teaching so  | Latency:  0.21674084663391113
ASR Result: would have a great role teaching so  | Latency:  0.17560291290283203
ASR Result: would have a great role teaching so i thought  | Latency:  0.23741817474365234
ASR Result: would have a great role teaching so i thought  | Latency:  0.1859431266784668
ASR Result: would have a great role teaching so i thought  | Latency:  0.2396860122680664
ASR Result: would have a great role teaching so i thought  | Latency:  0.1461629867553711
ASR Result: would have a great role teaching so i thought  | Latency:  0.13337302207946777
ASR Result: would have a great role teaching so i thought  | Latency:  0.20958614349365234
ASR Result: would have a great role teaching so i thought they  | Latency:  0.15463757514953613
ASR Result: would have a great role teaching so i thought they gave  | Latency:  0.23522138595581055
ASR Result: would have a great role teaching so i thought they gave me  | Latency:  0.16810250282287598
ASR Result: would have a great role teaching so i thought they gave me  | Latency:  0.16533231735229492
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.20421504974365234
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.12668061256408691
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.18976378440856934
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.2406318187713623
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.16044116020202637
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.1930239200592041
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.2015519142150879
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.14427947998046875
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.1970500946044922
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.12396931648254395
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  0.2042841911315918
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  0.1197044849395752
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  0.14102411270141602
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one  | Latency:  0.18733429908752441
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way  | Latency:  0.16856002807617188
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way  | Latency:  0.21082711219787598
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of function  | Latency:  0.14540982246398926
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning  | Latency:  0.5943138599395752
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning  | Latency:  0.5409641265869141
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  0.4830036163330078
Sending EOS
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  0.4095726013183594
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  0.3342435359954834
ASR Result: END_OF_STREAM  | Latency:  0.27239084243774414
Avg latency: 0.20301881133084093
Processing audios/5.wav
ASR Result:   | Latency:  0.14082694053649902
ASR Result:   | Latency:  0.17014384269714355
ASR Result:   | Latency:  0.2597811222076416
ASR Result: um  | Latency:  0.21504759788513184
ASR Result: um  | Latency:  0.16789627075195312
ASR Result: um  | Latency:  0.2328808307647705
ASR Result: um but  | Latency:  0.18241000175476074
ASR Result: um but  | Latency:  0.2580142021179199
ASR Result: um but  | Latency:  0.1692650318145752
ASR Result: um but like  | Latency:  0.1985931396484375
ASR Result: um but like  | Latency:  0.13852643966674805
ASR Result: um but like  | Latency:  0.21528220176696777
ASR Result: um but like  | Latency:  0.17137956619262695
ASR Result: um but like next  | Latency:  0.22926926612854004
ASR Result: um but like next quar  | Latency:  0.14506101608276367
ASR Result: um but like next quarter  | Latency:  0.1639864444732666
ASR Result: um but like next quarter i'm  | Latency:  0.1874561309814453
ASR Result: um but like next quarter i'm going to be  | Latency:  0.28753161430358887
ASR Result: um but like next quarter i'm going to be taking  | Latency:  0.2124645709991455
ASR Result: um but like next quarter i'm going to be taking  | Latency:  0.16273880004882812
ASR Result: um but like next quarter i'm going to be taking um  | Latency:  0.18430519104003906
ASR Result: um but like next quarter i'm going to be taking um  | Latency:  0.2510995864868164
ASR Result: um but like next quarter i'm going to be taking um  | Latency:  0.20416522026062012
ASR Result: um but like next quarter i'm going to be taking um  | Latency:  0.13102078437805176
ASR Result: um but like next quarter i'm going to be taking um  | Latency:  0.14255690574645996
ASR Result: um but like next quarter i'm going to be taking um gay  | Latency:  0.21245932579040527
ASR Result: um but like next quarter i'm going to be taking um gay b  | Latency:  0.5977270603179932
ASR Result: um but like next quarter i'm going to be taking um gay bisex  | Latency:  0.5430257320404053
ASR Result: um but like next quarter i'm going to be taking um gay bisexual  | Latency:  0.4937145709991455
ASR Result: um but like next quarter i'm going to be taking um gay bisexual  | Latency:  0.4253511428833008
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesb  | Latency:  0.359893798828125
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian  | Latency:  0.3013134002685547
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian  | Latency:  0.2607722282409668
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian  | Latency:  0.20954132080078125
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian  | Latency:  0.16724920272827148
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian  | Latency:  0.24515414237976074
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian  | Latency:  0.18220973014831543
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couple  | Latency:  0.2233266830444336
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples  | Latency:  0.16750073432922363
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples  | Latency:  0.2074422836303711
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or  | Latency:  0.13907122611999512
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or  | Latency:  0.18110060691833496
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or  | Latency:  0.2119283676147461
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or  | Latency:  0.14427661895751953
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individual  | Latency:  0.2212672233581543
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individuals  | Latency:  0.16593670845031738
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individuals and stuff  | Latency:  0.1992025375366211
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individuals and stuff  | Latency:  0.1375865936279297
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individuals and stuff and  | Latency:  0.1734600067138672
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individuals and stuff and  | Latency:  0.19930434226989746
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individuals and stuff and  | Latency:  0.196563720703125
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individuals and stuff and  | Latency:  0.23435187339782715
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individuals and stuff and um  | Latency:  0.16385173797607422
Sending EOS
ASR Result: um but like next quarter i'm going to be taking um gay bisexual lesbian couples or individuals and stuff and um  | Latency:  0.21964597702026367
ASR Result: END_OF_STREAM  | Latency:  0.171539306640625
Avg latency: 0.20685000943415094
Processing audios/9.wav
ASR Result:   | Latency:  0.12308025360107422
ASR Result:   | Latency:  0.16800904273986816
ASR Result:   | Latency:  0.2028963565826416
ASR Result:   | Latency:  0.11040425300598145
ASR Result: two  | Latency:  0.1304004192352295
ASR Result: two to  | Latency:  0.19231700897216797
ASR Result: two to be  | Latency:  0.24440884590148926
ASR Result: two to be free  | Latency:  0.17920351028442383
ASR Result: two to be free  | Latency:  0.1856701374053955
ASR Result: two to be free  | Latency:  0.17668890953063965
ASR Result: two to be free  | Latency:  0.21123886108398438
ASR Result: two to be free  | Latency:  0.1274712085723877
ASR Result: two to be free  | Latency:  0.17081737518310547
ASR Result: two to be free  | Latency:  0.2097632884979248
ASR Result: two to be free and  | Latency:  0.1326603889465332
ASR Result: two to be free and she's  | Latency:  0.14200329780578613
ASR Result: two to be free and she's  | Latency:  0.14817547798156738
ASR Result: two to be free and she's  | Latency:  0.19536757469177246
ASR Result: two to be free and she's  | Latency:  0.27803683280944824
ASR Result: two to be free and she's  | Latency:  0.22837018966674805
ASR Result: two to be free and she's i  | Latency:  0.13197970390319824
ASR Result: two to be free and she's i i  | Latency:  0.1284024715423584
ASR Result: two to be free and she's i i  | Latency:  0.18172168731689453
ASR Result: two to be free and she's i i can be  | Latency:  0.2892794609069824
ASR Result: two to be free and she's i i can be with  | Latency:  0.2452254295349121
ASR Result: two to be free and she's i i can be with her  | Latency:  0.18769288063049316
ASR Result: two to be free and she's i i can be with her children  | Latency:  0.24834680557250977
ASR Result: two to be free and she's i i can be with her children  | Latency:  0.15744614601135254
ASR Result: two to be free and she's i i can be with her children  | Latency:  0.2310776710510254
ASR Result: two to be free and she's i i can be with her children as  | Latency:  0.1303730010986328
ASR Result: two to be free and she's i i can be with her children as a  | Latency:  0.22569966316223145
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.13976645469665527
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.2512185573577881
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.1679246425628662
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.22843623161315918
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.1515352725982666
ASR Result: two to be free and she's i i can be with her children as a parent in that  | Latency:  0.21712923049926758
ASR Result: two to be free and she's i i can be with her children as a parent in that  | Latency:  0.1519639492034912
ASR Result: two to be free and she's i i can be with her children as a parent in that  | Latency:  0.27588915824890137
ASR Result: two to be free and she's i i can be with her children as a parent in that any  | Latency:  0.23479914665222168
ASR Result: two to be free and she's i i can be with her children as a parent in that any  | Latency:  0.17444491386413574
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.26442551612854004
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.21894598007202148
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.14736104011535645
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.23011159896850586
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.16935467720031738
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.23405146598815918
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.12689447402954102
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.15443038940429688
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.18121957778930664
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.27826762199401855
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.1807868480682373
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime  | Latency:  0.16885590553283691
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they  | Latency:  0.24296045303344727
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have  | Latency:  0.20410799980163574
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a  | Latency:  0.1256716251373291
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect  | Latency:  0.2340836524963379
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for  | Latency:  0.17308759689331055
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for ad  | Latency:  0.285991907119751
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adult  | Latency:  0.23013091087341309
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults  | Latency:  0.1660611629486084
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults  | Latency:  0.21092629432678223
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults  | Latency:  0.1546337604522705
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults  | Latency:  0.2663569450378418
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults  | Latency:  0.20945525169372559
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults the  | Latency:  0.11985540390014648
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults the children  | Latency:  0.22112536430358887
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults the children  | Latency:  0.15785789489746094
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults the children are  | Latency:  0.25214672088623047
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults the children are  | Latency:  0.15975737571716309
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults the children are  | Latency:  0.1987321376800537
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults the children are adul  | Latency:  0.11811351776123047
ASR Result: two to be free and she's i i can be with her children as a parent in that anytime they have a respect for adults the children are adults  | Latency:  0.1536085605621338
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.2092733383178711
Avg latency: 0.2034449147049492
Processing audios/0.wav
ASR Result:   | Latency:  0.10167241096496582
ASR Result:   | Latency:  0.15850543975830078
ASR Result: would have  | Latency:  0.18394231796264648
ASR Result: would have a  | Latency:  0.11689567565917969
ASR Result: would have a great  | Latency:  0.1621246337890625
ASR Result: would have a great role  | Latency:  0.18773221969604492
ASR Result: would have a great role  | Latency:  0.227339506149292
ASR Result: would have a great role  | Latency:  0.16207098960876465
ASR Result: would have a great role teach  | Latency:  0.26306915283203125
ASR Result: would have a great role teaching  | Latency:  0.19292259216308594
ASR Result: would have a great role teaching  | Latency:  0.10569572448730469
ASR Result: would have a great role teaching  | Latency:  0.16528940200805664
ASR Result: would have a great role teaching  | Latency:  0.18174004554748535
ASR Result: would have a great role teaching  | Latency:  0.12214803695678711
ASR Result: would have a great role teaching  | Latency:  0.21053600311279297
ASR Result: would have a great role teaching so  | Latency:  0.1259772777557373
ASR Result: would have a great role teaching so  | Latency:  0.21309757232666016
ASR Result: would have a great role teaching so i thought  | Latency:  0.13436436653137207
ASR Result: would have a great role teaching so i thought  | Latency:  0.2152252197265625
ASR Result: would have a great role teaching so i thought  | Latency:  0.09708285331726074
