Processing audios/6.wav
ASR Result:   | Latency:  0.08836102485656738
ASR Result: so and and i want to go if i do go to sco you know i just visit some castles and stuff i think that'd be awes  | Latency:  0.21073436737060547
ASR Result: so and and i want to go if i do go to sco you know i just visit some castles and stuff i think that'd be awesome  | Latency:  0.11176419258117676
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.11415767669677734
Avg latency: 0.16572688728250484
Processing audios/0.wav
ASR Result:   | Latency:  0.1125798225402832
ASR Result:   | Latency:  0.12868905067443848
ASR Result: would have  | Latency:  0.15652799606323242
ASR Result: would have a  | Latency:  0.19707775115966797
ASR Result: would have a great  | Latency:  0.10561943054199219
ASR Result: would have a great role  | Latency:  0.13673901557922363
ASR Result: would have a great role  | Latency:  0.13974261283874512
ASR Result: would have a great role  | Latency:  0.15021729469299316
ASR Result: would have a great role teach  | Latency:  0.19927191734313965
ASR Result: would have a great role teaching  | Latency:  0.11850190162658691
ASR Result: would have a great role teaching  | Latency:  0.12769293785095215
ASR Result: would have a great role teaching  | Latency:  0.1542048454284668
ASR Result: would have a great role teaching  | Latency:  0.18841886520385742
ASR Result: would have a great role teaching  | Latency:  0.22593998908996582
ASR Result: would have a great role teaching  | Latency:  0.14399409294128418
ASR Result: would have a great role teaching so  | Latency:  0.1567075252532959
ASR Result: would have a great role teaching so  | Latency:  0.24175548553466797
ASR Result: would have a great role teaching so i thought  | Latency:  0.17001914978027344
ASR Result: would have a great role teaching so i thought  | Latency:  0.19189739227294922
ASR Result: would have a great role teaching so i thought  | Latency:  0.20338797569274902
ASR Result: would have a great role teaching so i thought  | Latency:  0.11497902870178223
ASR Result: would have a great role teaching so i thought  | Latency:  0.13428258895874023
ASR Result: would have a great role teaching so i thought  | Latency:  0.13234496116638184
ASR Result: would have a great role teaching so i thought they  | Latency:  0.1445169448852539
ASR Result: would have a great role teaching so i thought they gave  | Latency:  0.14964628219604492
ASR Result: would have a great role teaching so i thought they gave me  | Latency:  0.14286160469055176
ASR Result: would have a great role teaching so i thought they gave me  | Latency:  0.14427876472473145
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.1682453155517578
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.18000125885009766
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.2016007900238037
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.14223647117614746
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.13336563110351562
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.13939738273620605
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.13915419578552246
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.16207098960876465
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.1826472282409668
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  0.19106149673461914
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  0.19440841674804688
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  0.19624686241149902
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  0.20514678955078125
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one  | Latency:  0.11110091209411621
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way  | Latency:  0.1099691390991211
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way  | Latency:  0.11123895645141602
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of function  | Latency:  0.13120770454406738
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning  | Latency:  0.14438486099243164
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning  | Latency:  0.14862775802612305
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  0.1635901927947998
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  0.17021942138671875
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  0.19496679306030273
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.20406007766723633
Avg latency: 0.16328282789750534
Processing audios/8.wav
ASR Result:   | Latency:  0.11097168922424316
ASR Result:   | Latency:  0.13005518913269043
ASR Result:   | Latency:  0.12790203094482422
ASR Result:   | Latency:  0.13337182998657227
ASR Result:   | Latency:  0.17773199081420898
ASR Result:   | Latency:  0.19635009765625
ASR Result:   | Latency:  0.2066967487335205
ASR Result:   | Latency:  0.1125030517578125
ASR Result:   | Latency:  0.12659287452697754
ASR Result:   | Latency:  0.14072442054748535
ASR Result:   | Latency:  0.17392754554748535
ASR Result:   | Latency:  0.2038121223449707
ASR Result:   | Latency:  0.11928653717041016
ASR Result:   | Latency:  0.14066433906555176
ASR Result:   | Latency:  0.1662888526916504
ASR Result: only  | Latency:  0.18649506568908691
ASR Result: only male  | Latency:  0.21540617942810059
ASR Result: only male when  | Latency:  0.12224698066711426
ASR Result: only male when the  | Latency:  0.13278436660766602
ASR Result: only male when the class  | Latency:  0.19338440895080566
ASR Result: only male when the class  | Latency:  0.2211315631866455
ASR Result: only male when the class was  | Latency:  0.14272522926330566
ASR Result: only male when the class was incre  | Latency:  0.15904784202575684
ASR Result: only male when the class was incredibly  | Latency:  0.16539621353149414
ASR Result: only male when the class was incredibly eye  | Latency:  0.16626644134521484
ASR Result: only male when the class was incredibly eye open  | Latency:  0.16182422637939453
ASR Result: only male when the class was incredibly eye opening  | Latency:  0.18195104598999023
ASR Result: only male when the class was incredibly eye opening for me  | Latency:  0.5156910419464111
ASR Result: only male when the class was incredibly eye opening for me  | Latency:  0.4505646228790283
ASR Result: only male when the class was incredibly eye opening for me  | Latency:  0.39151811599731445
ASR Result: only male when the class was incredibly eye opening for me  | Latency:  0.33064961433410645
ASR Result: only male when the class was incredibly eye opening for me and  | Latency:  0.23604631423950195
ASR Result: only male when the class was incredibly eye opening for me and  | Latency:  0.132338285446167
ASR Result: only male when the class was incredibly eye opening for me and that  | Latency:  0.11969304084777832
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  0.11362481117248535
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  0.11301875114440918
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  0.11997270584106445
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  0.11608600616455078
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  0.1281280517578125
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  0.13643574714660645
ASR Result: only male when the class was incredibly eye opening for me and that was great  | Latency:  0.16719698905944824
ASR Result: only male when the class was incredibly eye opening for me and that was great  | Latency:  0.20394325256347656
ASR Result: only male when the class was incredibly eye opening for me and that was great my  | Latency:  0.11652016639709473
ASR Result: only male when the class was incredibly eye opening for me and that was great my  | Latency:  0.1431446075439453
ASR Result: only male when the class was incredibly eye opening for me and that was great my  | Latency:  0.15078377723693848
ASR Result: only male when the class was incredibly eye opening for me and that was great my  | Latency:  0.16376376152038574
ASR Result: only male when the class was incredibly eye opening for me and that was great my said  | Latency:  0.18743467330932617
ASR Result: only male when the class was incredibly eye opening for me and that was great my said  | Latency:  0.1981055736541748
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know  | Latency:  0.11029720306396484
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know  | Latency:  0.1445939540863037
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're  | Latency:  0.16814017295837402
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested  | Latency:  0.18106985092163086
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in  | Latency:  0.1897122859954834
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in  | Latency:  0.2076561450958252
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in  | Latency:  0.12089967727661133
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're  | Latency:  0.17550969123840332
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know  | Latency:  0.17295360565185547
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but  | Latency:  0.20484209060668945
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you  | Latency:  0.11778616905212402
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you  | Latency:  0.11809492111206055
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you  | Latency:  0.15084576606750488
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to  | Latency:  0.1773667335510254
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go  | Latency:  0.1952071189880371
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go  | Latency:  0.22987127304077148
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you  | Latency:  0.13281774520874023
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take  | Latency:  0.14072751998901367
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for  | Latency:  0.14861035346984863
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for  | Latency:  0.15540647506713867
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did  | Latency:  0.19768166542053223
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did  | Latency:  0.10761332511901855
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it  | Latency:  0.1194760799407959
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it  | Latency:  0.14016032218933105
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it was  | Latency:  0.1542682647705078
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it was great  | Latency:  0.18889451026916504
Sending EOS
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it was great  | Latency:  0.20587563514709473
ASR Result: END_OF_STREAM  | Latency:  0.11057567596435547
Avg latency: 0.16605752243843253
Processing audios/4.wav
ASR Result:   | Latency:  0.12850260734558105
ASR Result:   | Latency:  0.12270975112915039
ASR Result:   | Latency:  0.13703417778015137
ASR Result:   | Latency:  0.1413562297821045
ASR Result:   | Latency:  0.17731738090515137
ASR Result:   | Latency:  0.21572113037109375
ASR Result:   | Latency:  0.122833251953125
ASR Result:   | Latency:  0.13078546524047852
ASR Result:   | Latency:  0.18481206893920898
ASR Result:   | Latency:  0.19547653198242188
ASR Result:   | Latency:  0.21962785720825195
ASR Result:   | Latency:  0.1281273365020752
ASR Result:   | Latency:  0.14119863510131836
ASR Result:   | Latency:  0.1516106128692627
ASR Result: i'm not  | Latency:  0.16542935371398926
ASR Result: i'm not sure  | Latency:  0.18132948875427246
ASR Result: i'm not sure  | Latency:  0.18655085563659668
ASR Result: i'm not sure  | Latency:  0.2064070701599121
ASR Result: i'm not sure where  | Latency:  0.11661791801452637
ASR Result: i'm not sure where  | Latency:  0.14127469062805176
ASR Result: i'm not sure where where  | Latency:  0.1851205825805664
ASR Result: i'm not sure where where'll  | Latency:  0.2219705581665039
ASR Result: i'm not sure where where'll be  | Latency:  0.14474105834960938
ASR Result: i'm not sure where where'll be going  | Latency:  0.15734362602233887
ASR Result: i'm not sure where where'll be going yet  | Latency:  0.1956167221069336
ASR Result: i'm not sure where where'll be going yet but  | Latency:  0.21378350257873535
ASR Result: i'm not sure where where'll be going yet but i  | Latency:  0.11847615242004395
ASR Result: i'm not sure where where'll be going yet but i should  | Latency:  0.12847280502319336
ASR Result: i'm not sure where where'll be going yet but i should  | Latency:  0.12862610816955566
ASR Result: i'm not sure where where'll be going yet but i should find  | Latency:  0.13921809196472168
ASR Result: i'm not sure where where'll be going yet but i should find  | Latency:  0.14162611961364746
ASR Result: i'm not sure where where'll be going yet but i should find out  | Latency:  0.16650605201721191
ASR Result: i'm not sure where where'll be going yet but i should find out in  | Latency:  0.17470908164978027
ASR Result: i'm not sure where where'll be going yet but i should find out in a  | Latency:  0.179520845413208
ASR Result: i'm not sure where where'll be going yet but i should find out in a month  | Latency:  0.1838395595550537
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.18228554725646973
Avg latency: 0.1655810832977295
Processing audios/6.wav
ASR Result:   | Latency:  0.12944674491882324
ASR Result:   | Latency:  0.16914892196655273
ASR Result:   | Latency:  0.1763153076171875
ASR Result:   | Latency:  0.18390560150146484
ASR Result:   | Latency:  0.2316606044769287
ASR Result:   | Latency:  0.14389324188232422
ASR Result: probably  | Latency:  0.16599678993225098
ASR Result: probably like  | Latency:  0.22693872451782227
ASR Result: probably like  | Latency:  0.15135812759399414
ASR Result: probably like fiber  | Latency:  0.18856191635131836
ASR Result: probably like fiber  | Latency:  0.23989534378051758
ASR Result: probably like fiber six  | Latency:  0.16623163223266602
ASR Result: probably like fiber six  | Latency:  0.19678759574890137
ASR Result: probably like fiber six  | Latency:  0.5478601455688477
ASR Result: probably like fiber six  | Latency:  0.5104899406433105
ASR Result: probably like fiber six  | Latency:  0.4393298625946045
ASR Result: probably like fiber six couple  | Latency:  0.3586702346801758
ASR Result: probably like fiber six couple  | Latency:  0.2900221347808838
ASR Result: probably like fiber six couple social  | Latency:  0.20075106620788574
ASR Result: probably like fiber six couple social work  | Latency:  0.0989527702331543
ASR Result: probably like fiber six couple social work class  | Latency:  0.11136841773986816
ASR Result: probably like fiber six couple social work classes  | Latency:  0.11208605766296387
ASR Result: probably like fiber six couple social work classes  | Latency:  0.09953022003173828
ASR Result: probably like fiber six couple social work classes and  | Latency:  0.1158287525177002
ASR Result: probably like fiber six couple social work classes and  | Latency:  0.14439034461975098
ASR Result: probably like fiber six couple social work classes and  | Latency:  0.18115615844726562
ASR Result: probably like fiber six couple social work classes and  | Latency:  0.21477508544921875
ASR Result: probably like fiber six couple social work classes and  | Latency:  0.1269524097442627
ASR Result: probably like fiber six couple social work classes and um  | Latency:  0.13201642036437988
ASR Result: probably like fiber six couple social work classes and um  | Latency:  0.1383523941040039
ASR Result: probably like fiber six couple social work classes and um  | Latency:  0.14452195167541504
ASR Result: probably like fiber six couple social work classes and um  | Latency:  0.15333294868469238
ASR Result: probably like fiber six couple social work classes and um  | Latency:  0.1964738368988037
ASR Result: probably like fiber six couple social work classes and um  | Latency:  0.20330095291137695
ASR Result: probably like fiber six couple social work classes and um families  | Latency:  0.10280632972717285
ASR Result: probably like fiber six couple social work classes and um families  | Latency:  0.15094494819641113
ASR Result: probably like fiber six couple social work classes and um families in  | Latency:  0.1611795425415039
ASR Result: probably like fiber six couple social work classes and um families in ethn  | Latency:  0.1616809368133545
ASR Result: probably like fiber six couple social work classes and um families in ethnicity  | Latency:  0.2045743465423584
ASR Result: probably like fiber six couple social work classes and um families in ethnicity  | Latency:  0.09538578987121582
ASR Result: probably like fiber six couple social work classes and um families in ethnicity  | Latency:  0.09499931335449219
ASR Result: probably like fiber six couple social work classes and um families in ethnicity  | Latency:  0.14920639991760254
ASR Result: probably like fiber six couple social work classes and um families in ethnicity  | Latency:  0.1916060447692871
ASR Result: probably like fiber six couple social work classes and um families in ethnicity  | Latency:  0.21406984329223633
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that  | Latency:  0.11690163612365723
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i  | Latency:  0.12958383560180664
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i'm work  | Latency:  0.1386575698852539
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i'm working on  | Latency:  0.13724780082702637
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i'm working on  | Latency:  0.14018726348876953
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i'm working on  | Latency:  0.15687870979309082
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i'm working on  | Latency:  0.17493104934692383
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i'm working on this  | Latency:  0.18205475807189941
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i'm working on this quarter  | Latency:  0.20771527290344238
ASR Result: probably like fiber six couple social work classes and um families in ethnicity that i'm working on this quarter  | Latency:  0.12691307067871094
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.1856551170349121
Avg latency: 0.1688279305734942
Processing audios/4.wav
ASR Result:   | Latency:  0.09607219696044922
ASR Result:   | Latency:  0.09740138053894043
ASR Result:   | Latency:  0.12347197532653809
ASR Result:   | Latency:  0.14269185066223145
ASR Result:   | Latency:  0.15381264686584473
ASR Result:   | Latency:  0.1637411117553711
ASR Result:   | Latency:  0.18720102310180664
ASR Result:   | Latency:  0.22324109077453613
ASR Result:   | Latency:  0.13015055656433105
ASR Result:   | Latency:  0.14037799835205078
ASR Result:   | Latency:  0.15002202987670898
ASR Result:   | Latency:  0.18666863441467285
ASR Result:   | Latency:  0.20968222618103027
ASR Result:   | Latency:  0.11520886421203613
ASR Result: i'm not  | Latency:  0.13190412521362305
ASR Result: i'm not sure  | Latency:  0.1445939540863037
ASR Result: i'm not sure  | Latency:  0.20728063583374023
ASR Result: i'm not sure  | Latency:  0.11173295974731445
ASR Result: i'm not sure where  | Latency:  0.16121554374694824
ASR Result: i'm not sure where  | Latency:  0.1873934268951416
ASR Result: i'm not sure where where  | Latency:  0.20634746551513672
ASR Result: i'm not sure where where'll  | Latency:  0.11089015007019043
ASR Result: i'm not sure where where'll be  | Latency:  0.14117670059204102
ASR Result: i'm not sure where where'll be going  | Latency:  0.1600511074066162
ASR Result: i'm not sure where where'll be going yet  | Latency:  0.18803048133850098
ASR Result: i'm not sure where where'll be going yet but  | Latency:  0.20694470405578613
ASR Result: i'm not sure where where'll be going yet but i  | Latency:  0.116424560546875
ASR Result: i'm not sure where where'll be going yet but i should  | Latency:  0.1363067626953125
ASR Result: i'm not sure where where'll be going yet but i should  | Latency:  0.1922307014465332
ASR Result: i'm not sure where where'll be going yet but i should find  | Latency:  0.2415463924407959
ASR Result: i'm not sure where where'll be going yet but i should find  | Latency:  0.16045260429382324
ASR Result: i'm not sure where where'll be going yet but i should find out  | Latency:  0.1995863914489746
ASR Result: i'm not sure where where'll be going yet but i should find out in  | Latency:  0.12998676300048828
ASR Result: i'm not sure where where'll be going yet but i should find out in a  | Latency:  0.15941667556762695
ASR Result: i'm not sure where where'll be going yet but i should find out in a month  | Latency:  0.18729090690612793
Sending EOS
ASR Result: END_OF_STREAM  | Latency:  0.22893452644348145
Avg latency: 0.1681102300654946
Processing audios/9.wav
ASR Result:   | Latency:  0.09943151473999023
ASR Result:   | Latency:  0.13652396202087402
ASR Result:   | Latency:  0.14610075950622559
ASR Result:   | Latency:  0.16869831085205078
ASR Result: two  | Latency:  0.17191171646118164
ASR Result: two to  | Latency:  0.1921827793121338
ASR Result: two to be  | Latency:  0.19878840446472168
ASR Result: two to be free  | Latency:  0.10580897331237793
ASR Result: two to be free  | Latency:  0.11209917068481445
ASR Result: two to be free  | Latency:  0.1454625129699707
ASR Result: two to be free  | Latency:  0.1583569049835205
ASR Result: two to be free  | Latency:  0.16611003875732422
ASR Result: two to be free  | Latency:  0.17455673217773438
ASR Result: two to be free  | Latency:  0.1881120204925537
ASR Result: two to be free and  | Latency:  0.20705437660217285
ASR Result: two to be free and she's  | Latency:  0.12541913986206055
ASR Result: two to be free and she's  | Latency:  0.1453537940979004
ASR Result: two to be free and she's  | Latency:  0.18944644927978516
ASR Result: two to be free and she's  | Latency:  0.20348143577575684
ASR Result: two to be free and she's  | Latency:  0.12238025665283203
ASR Result: two to be free and she's i  | Latency:  0.1585688591003418
ASR Result: two to be free and she's i i  | Latency:  0.1738448143005371
ASR Result: two to be free and she's i i  | Latency:  0.19557452201843262
ASR Result: two to be free and she's i i can be  | Latency:  0.2313070297241211
ASR Result: two to be free and she's i i can be with  | Latency:  0.1459639072418213
ASR Result: two to be free and she's i i can be with her  | Latency:  0.17694544792175293
ASR Result: two to be free and she's i i can be with her children  | Latency:  0.18157076835632324
ASR Result: two to be free and she's i i can be with her children  | Latency:  0.18784427642822266
ASR Result: two to be free and she's i i can be with her children  | Latency:  0.18720436096191406
ASR Result: two to be free and she's i i can be with her children as  | Latency:  0.20379972457885742
ASR Result: two to be free and she's i i can be with her children as a  | Latency:  0.10034894943237305
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.10052204132080078
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.09882855415344238
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.11184859275817871
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.15468907356262207
ASR Result: two to be free and she's i i can be with her children as a parent  | Latency:  0.19663691520690918
ASR Result: two to be free and she's i i can be with her children as a parent and that  | Latency:  0.22850966453552246
ASR Result: two to be free and she's i i can be with her children as a parent and that  | Latency:  0.44077372550964355
