Processing audios/4.wav
ASR Result:   | Latency:  0.10172104835510254
ASR Result:   | Latency:  0.29057908058166504
ASR Result:   | Latency:  0.3145601749420166
ASR Result:   | Latency:  0.3465080261230469
ASR Result:   | Latency:  0.3694119453430176
ASR Result:   | Latency:  0.4157235622406006
ASR Result:   | Latency:  0.4471321105957031
ASR Result: only  | Latency:  0.46956396102905273
ASR Result: only male  | Latency:  0.5029802322387695
ASR Result: only male when  | Latency:  0.5230298042297363
ASR Result: only male when the  | Latency:  0.5504224300384521
ASR Result: only male when the class  | Latency:  0.5752317905426025
ASR Result: only male when the class  | Latency:  0.6015458106994629
ASR Result: only male when the class was  | Latency:  0.6327593326568604
ASR Result: only male when the class was incre  | Latency:  0.6664817333221436
ASR Result: only male when the class was incredibly  | Latency:  0.7058215141296387
ASR Result: only male when the class was incredibly eye  | Latency:  0.7540371417999268
ASR Result: only male when the class was incredibly eye open  | Latency:  0.798513650894165
ASR Result: only male when the class was incredibly eye opening  | Latency:  0.8305356502532959
ASR Result: only male when the class was incredibly eye opening for me  | Latency:  0.8689091205596924
ASR Result: only male when the class was incredibly eye opening for me  | Latency:  1.2654378414154053
ASR Result: only male when the class was incredibly eye opening for me  | Latency:  1.2990434169769287
ASR Result: only male when the class was incredibly eye opening for me  | Latency:  1.3344416618347168
ASR Result: only male when the class was incredibly eye opening for me and  | Latency:  1.367530345916748
ASR Result: only male when the class was incredibly eye opening for me and  | Latency:  1.3967862129211426
ASR Result: only male when the class was incredibly eye opening for me and that  | Latency:  1.4249250888824463
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  1.462352991104126
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  1.5023550987243652
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  1.5321130752563477
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  1.5643293857574463
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  1.5996549129486084
ASR Result: only male when the class was incredibly eye opening for me and that was  | Latency:  1.6324737071990967
ASR Result: only male when the class was incredibly eye opening for me and that was great  | Latency:  1.669050931930542
ASR Result: only male when the class was incredibly eye opening for me and that was great  | Latency:  1.7027132511138916
ASR Result: only male when the class was incredibly eye opening for me and that was great my  | Latency:  1.7309000492095947
ASR Result: only male when the class was incredibly eye opening for me and that was great my  | Latency:  1.758397102355957
ASR Result: only male when the class was incredibly eye opening for me and that was great my  | Latency:  1.7947700023651123
ASR Result: only male when the class was incredibly eye opening for me and that was great my  | Latency:  1.8229031562805176
ASR Result: only male when the class was incredibly eye opening for me and that was great my said  | Latency:  1.8722724914550781
ASR Result: only male when the class was incredibly eye opening for me and that was great my said  | Latency:  1.9006831645965576
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know  | Latency:  1.9418067932128906
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know  | Latency:  1.9720337390899658
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're  | Latency:  1.996631383895874
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested  | Latency:  2.0264337062835693
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in  | Latency:  2.0492031574249268
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in  | Latency:  2.0774781703948975
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in  | Latency:  2.1089839935302734
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're  | Latency:  2.1394455432891846
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know  | Latency:  2.1616108417510986
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but  | Latency:  2.192983865737915
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you  | Latency:  2.2178211212158203
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you  | Latency:  2.245030641555786
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you  | Latency:  2.270209789276123
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to  | Latency:  2.2965927124023438
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go  | Latency:  2.321887493133545
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go  | Latency:  2.349169969558716
Sending EOS
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you  | Latency:  2.377760887145996
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take  | Latency:  2.405600070953369
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for  | Latency:  2.4354913234710693
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for  | Latency:  2.456058979034424
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did  | Latency:  2.472815990447998
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did  | Latency:  2.4969260692596436
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it  | Latency:  2.5201072692871094
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it  | Latency:  2.5415446758270264
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it was  | Latency:  2.561155080795288
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it was great  | Latency:  2.5823724269866943
ASR Result: only male when the class was incredibly eye opening for me and that was great my said you know you're interested in you're well know but you you need to go you take for i did it was great  | Latency:  2.604856252670288
ASR Result: END_OF_STREAM  | Latency:  2.621009588241577
Avg latency: 1.0161284825631551
Processing audios/7.wav
ASR Result:   | Latency:  0.241196870803833
ASR Result:   | Latency:  0.25875258445739746
ASR Result:   | Latency:  0.2972896099090576
ASR Result:   | Latency:  0.31963205337524414
ASR Result:   | Latency:  0.3468184471130371
ASR Result: it was  | Latency:  0.3706645965576172
ASR Result: it was just  | Latency:  0.3954753875732422
ASR Result: it was just called  | Latency:  0.4209909439086914
ASR Result: it was just called  | Latency:  0.44998979568481445
ASR Result: it was just called  | Latency:  0.4746396541595459
ASR Result: it was just called  | Latency:  0.5073237419128418
ASR Result: it was just called  | Latency:  0.5320920944213867
ASR Result: it was just called  | Latency:  0.5683693885803223
ASR Result: it was just called history  | Latency:  0.6046807765960693
ASR Result: it was just called history which is  | Latency:  0.6369109153747559
ASR Result: it was just called history which is kind of  | Latency:  0.6728777885437012
ASR Result: it was just called history which is kind of a  | Latency:  0.7057232856750488
ASR Result: it was just called history which is kind of a general  | Latency:  0.7344212532043457
ASR Result: it was just called history which is kind of a general surve  | Latency:  0.7643234729766846
ASR Result: it was just called history which is kind of a general survey  | Latency:  0.7847380638122559
ASR Result: it was just called history which is kind of a general survey  | Latency:  0.8034944534301758
ASR Result: it was just called history which is kind of a general survey course of  | Latency:  0.8325574398040771
ASR Result: it was just called history which is kind of a general survey course of  | Latency:  0.8598270416259766
ASR Result: it was just called history which is kind of a general survey course of you  | Latency:  0.8867580890655518
ASR Result: it was just called history which is kind of a general survey course of you know  | Latency:  0.9060218334197998
ASR Result: it was just called history which is kind of a general survey course of you know just  | Latency:  0.9289155006408691
ASR Result: it was just called history which is kind of a general survey course of you know just women  | Latency:  0.9559600353240967
ASR Result: it was just called history which is kind of a general survey course of you know just women  | Latency:  0.973869800567627
ASR Result: it was just called history which is kind of a general survey course of you know just women's pro  | Latency:  0.985584020614624
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress  | Latency:  1.002042293548584
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through  | Latency:  1.0167765617370605
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history  | Latency:  1.043079137802124
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that  | Latency:  1.0611250400543213
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that  | Latency:  1.0748343467712402
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that  | Latency:  1.1005985736846924
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that  | Latency:  1.1220555305480957
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from  | Latency:  1.1482858657836914
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women  | Latency:  1.5200042724609375
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's  | Latency:  1.5378108024597168
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective  | Latency:  1.5745553970336914
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective  | Latency:  1.5989489555358887
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that  | Latency:  1.6331307888031006
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you  | Latency:  1.6760284900665283
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you  | Latency:  1.7182741165161133
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't  | Latency:  1.7498512268066406
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get  | Latency:  1.7852253913879395
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that  | Latency:  1.8173446655273438
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that  | Latency:  1.8428947925567627
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that norm  | Latency:  1.8610281944274902
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal  | Latency:  1.881450891494751
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history  | Latency:  1.8941748142242432
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history class  | Latency:  1.9145784378051758
Sending EOS
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.9268498420715332
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.9408104419708252
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.957568883895874
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.9640018939971924
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.9801716804504395
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes so  | Latency:  1.9906630516052246
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes so it was  | Latency:  1.9991672039031982
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes so it was great  | Latency:  2.011880874633789
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes so it was great  | Latency:  2.0260636806488037
ASR Result: END_OF_STREAM  | Latency:  2.0330936908721924
Avg latency: 1.071440567915467
Processing audios/0.wav
ASR Result:   | Latency:  0.2352733612060547
ASR Result:   | Latency:  0.26285529136657715
ASR Result: would have  | Latency:  0.2911183834075928
ASR Result: would have a  | Latency:  0.32428908348083496
ASR Result: would have a great  | Latency:  0.3573765754699707
ASR Result: would have a great role  | Latency:  0.392164945602417
ASR Result: would have a great role  | Latency:  0.4206211566925049
ASR Result: would have a great role  | Latency:  0.44557952880859375
ASR Result: would have a great role teach  | Latency:  0.4903137683868408
ASR Result: would have a great role teaching  | Latency:  0.5255465507507324
ASR Result: would have a great role teaching  | Latency:  0.5611071586608887
ASR Result: would have a great role teaching  | Latency:  0.6137950420379639
ASR Result: would have a great role teaching  | Latency:  0.6417925357818604
ASR Result: would have a great role teaching  | Latency:  0.6773474216461182
ASR Result: would have a great role teaching  | Latency:  0.7063956260681152
ASR Result: would have a great role teaching so  | Latency:  0.7348134517669678
ASR Result: would have a great role teaching so  | Latency:  0.7621214389801025
ASR Result: would have a great role teaching so i thought  | Latency:  0.7823398113250732
ASR Result: would have a great role teaching so i thought  | Latency:  0.8020932674407959
ASR Result: would have a great role teaching so i thought  | Latency:  0.8148446083068848
ASR Result: would have a great role teaching so i thought  | Latency:  0.8304827213287354
ASR Result: would have a great role teaching so i thought  | Latency:  0.8489108085632324
ASR Result: would have a great role teaching so i thought  | Latency:  0.8713657855987549
ASR Result: would have a great role teaching so i thought they  | Latency:  0.8884272575378418
ASR Result: would have a great role teaching so i thought they gave  | Latency:  0.9070336818695068
ASR Result: would have a great role teaching so i thought they gave me  | Latency:  0.9233207702636719
ASR Result: would have a great role teaching so i thought they gave me  | Latency:  0.9326000213623047
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.9520552158355713
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.9664974212646484
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.9810872077941895
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  0.9953415393829346
ASR Result: would have a great role teaching so i thought they gave me permission  | Latency:  1.0108277797698975
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  1.0310108661651611
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  1.0547935962677002
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  1.080150842666626
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  1.106778860092163
ASR Result: would have a great role teaching so i thought they gave me permission i think  | Latency:  1.136242389678955
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  1.1684222221374512
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  1.2030768394470215
ASR Result: would have a great role teaching so i thought they gave me permission i think me  | Latency:  1.2304713726043701
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one  | Latency:  1.2596218585968018
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way  | Latency:  1.2871825695037842
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way  | Latency:  1.32029128074646
Sending EOS
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of function  | Latency:  1.3528878688812256
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning  | Latency:  1.3821821212768555
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning  | Latency:  1.407670021057129
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  1.4282808303833008
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  1.460191011428833
ASR Result: would have a great role teaching so i thought they gave me permission i think me in one way of functioning as  | Latency:  1.5020818710327148
ASR Result: END_OF_STREAM  | Latency:  1.524413824081421
Avg latency: 1.032661376254899
Processing audios/3.wav
ASR Result:   | Latency:  0.406050443649292
ASR Result:   | Latency:  0.4202852249145508
ASR Result:   | Latency:  0.43990015983581543
ASR Result:   | Latency:  0.4539604187011719
ASR Result: my  | Latency:  0.46704912185668945
ASR Result: my  | Latency:  0.47481870651245117
ASR Result: my that's  | Latency:  0.4958500862121582
ASR Result: my that's where  | Latency:  0.519737720489502
ASR Result: my that's where my  | Latency:  0.541785478591919
ASR Result: my that's where my roots  | Latency:  0.5683035850524902
ASR Result: my that's where my roots are from  | Latency:  0.5916416645050049
ASR Result: my that's where my roots are from  | Latency:  0.6131184101104736
ASR Result: my that's where my roots are from is  | Latency:  0.6355748176574707
ASR Result: my that's where my roots are from is from s  | Latency:  0.6715002059936523
ASR Result: my that's where my roots are from is from scot  | Latency:  0.7036283016204834
ASR Result: my that's where my roots are from is from scotland  | Latency:  0.7423291206359863
ASR Result: my that's where my roots are from is from scotland  | Latency:  0.7733242511749268
ASR Result: my that's where my roots are from is from scotland so  | Latency:  0.8059759140014648
ASR Result: my that's where my roots are from is from scotland so  | Latency:  0.8385322093963623
ASR Result: my that's where my roots are from is from scotland so  | Latency:  0.8683586120605469
ASR Result: my that's where my roots are from is from scotland so  | Latency:  0.8988430500030518
ASR Result: my that's where my roots are from is from scotland so  | Latency:  0.9379246234893799
ASR Result: my that's where my roots are from is from scotland so and  | Latency:  0.9738833904266357
ASR Result: my that's where my roots are from is from scotland so and  | Latency:  1.0126307010650635
ASR Result: my that's where my roots are from is from scotland so and  | Latency:  1.0437850952148438
ASR Result: my that's where my roots are from is from scotland so and  | Latency:  1.079324722290039
ASR Result: my that's where my roots are from is from scotland so and just  | Latency:  1.1176912784576416
ASR Result: my that's where my roots are from is from scotland so and just other  | Latency:  1.1521930694580078
ASR Result: my that's where my roots are from is from scotland so and just other one  | Latency:  1.194016933441162
ASR Result: my that's where my roots are from is from scotland so and just other ones  | Latency:  1.2361347675323486
ASR Result: my that's where my roots are from is from scotland so and just other ones are just  | Latency:  1.268582820892334
ASR Result: my that's where my roots are from is from scotland so and just other ones are just  | Latency:  1.2873051166534424
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from  | Latency:  1.3041226863861084
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from  | Latency:  1.3244554996490479
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from from  | Latency:  1.3510987758636475
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from from england  | Latency:  1.3736371994018555
Sending EOS
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from from england  | Latency:  1.4106323719024658
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from from england and  | Latency:  1.4242327213287354
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from from england and stuff  | Latency:  1.4368135929107666
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from from england and stuff so  | Latency:  1.4464459419250488
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from from england and stuff so  | Latency:  1.4619650840759277
ASR Result: my that's where my roots are from is from scotland so and just other ones are just from from england and stuff so  | Latency:  1.4640226364135742
ASR Result: END_OF_STREAM  | Latency:  1.4693067073822021
Avg latency: 1.0187899682405737
Processing audios/7.wav
ASR Result:   | Latency:  0.2254955768585205
ASR Result:   | Latency:  0.2542729377746582
ASR Result:   | Latency:  0.2861459255218506
ASR Result:   | Latency:  0.31415510177612305
ASR Result:   | Latency:  0.33666110038757324
ASR Result: it was  | Latency:  0.36266326904296875
ASR Result: it was just  | Latency:  0.388077974319458
ASR Result: it was just called  | Latency:  0.4142882823944092
ASR Result: it was just called  | Latency:  0.4362328052520752
ASR Result: it was just called  | Latency:  0.4542069435119629
ASR Result: it was just called  | Latency:  0.4622061252593994
ASR Result: it was just called  | Latency:  0.47568631172180176
ASR Result: it was just called  | Latency:  0.484210729598999
ASR Result: it was just called history  | Latency:  0.4977760314941406
ASR Result: it was just called history which is  | Latency:  0.5140407085418701
ASR Result: it was just called history which is kind of  | Latency:  0.530564546585083
ASR Result: it was just called history which is kind of a  | Latency:  0.5531909465789795
ASR Result: it was just called history which is kind of a general  | Latency:  0.5704162120819092
ASR Result: it was just called history which is kind of a general surve  | Latency:  0.5972132682800293
ASR Result: it was just called history which is kind of a general survey  | Latency:  0.6289124488830566
ASR Result: it was just called history which is kind of a general survey  | Latency:  0.6574807167053223
ASR Result: it was just called history which is kind of a general survey course of  | Latency:  0.6976103782653809
ASR Result: it was just called history which is kind of a general survey course of  | Latency:  0.7306838035583496
ASR Result: it was just called history which is kind of a general survey course of you  | Latency:  0.753009557723999
ASR Result: it was just called history which is kind of a general survey course of you know  | Latency:  0.7883644104003906
ASR Result: it was just called history which is kind of a general survey course of you know just  | Latency:  0.8176724910736084
ASR Result: it was just called history which is kind of a general survey course of you know just women  | Latency:  0.8430614471435547
ASR Result: it was just called history which is kind of a general survey course of you know just women  | Latency:  0.8639636039733887
ASR Result: it was just called history which is kind of a general survey course of you know just women's pro  | Latency:  0.8885653018951416
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress  | Latency:  0.90907883644104
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through  | Latency:  0.9272072315216064
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history  | Latency:  0.9456703662872314
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that  | Latency:  0.9642739295959473
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that  | Latency:  0.9905130863189697
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that  | Latency:  1.0027377605438232
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that  | Latency:  1.0188393592834473
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from  | Latency:  1.0301012992858887
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women  | Latency:  1.0447018146514893
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's  | Latency:  1.0660793781280518
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective  | Latency:  1.0909831523895264
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective  | Latency:  1.4518663883209229
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that  | Latency:  1.484680414199829
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you  | Latency:  1.5157198905944824
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you  | Latency:  1.5504992008209229
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't  | Latency:  1.579087495803833
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get  | Latency:  1.608910083770752
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that  | Latency:  1.6431238651275635
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that  | Latency:  1.6800599098205566
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that norm  | Latency:  1.709885835647583
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal  | Latency:  1.7363784313201904
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history  | Latency:  1.7602496147155762
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history class  | Latency:  1.7801718711853027
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.8036596775054932
Sending EOS
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.831193447113037
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.8531773090362549
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.873168706893921
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes  | Latency:  1.8892638683319092
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes so  | Latency:  1.9215896129608154
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes so it was  | Latency:  1.9545342922210693
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes so it was great  | Latency:  1.9805593490600586
ASR Result: it was just called history which is kind of a general survey course of you know just women's progress through history that from women's perspective that you don't get that normal history classes so it was great  | Latency:  2.018401861190796
ASR Result: END_OF_STREAM  | Latency:  2.04561710357666
Avg latency: 1.0258532976307042
Processing audios/2.wav
ASR Result:   | Latency:  0.2173299789428711
ASR Result:   | Latency:  0.2318272590637207
ASR Result:   | Latency:  0.24051475524902344
ASR Result: so  | Latency:  0.2594285011291504
ASR Result: so  | Latency:  0.264951229095459
ASR Result: so and  | Latency:  0.2683074474334717
ASR Result: so and and  | Latency:  0.2839040756225586
ASR Result: so and and i  | Latency:  0.3005492687225342
ASR Result: so and and i want to  | Latency:  0.31446051597595215
ASR Result: so and and i want to go  | Latency:  0.3339705467224121
ASR Result: so and and i want to go  | Latency:  0.3522372245788574
ASR Result: so and and i want to go if  | Latency:  0.38295936584472656
ASR Result: so and and i want to go if  | Latency:  0.40621376037597656
ASR Result: so and and i want to go if  | Latency:  0.42823171615600586
ASR Result: so and and i want to go if i do  | Latency:  0.4604642391204834
ASR Result: so and and i want to go if i do go  | Latency:  0.4921901226043701
ASR Result: so and and i want to go if i do go to  | Latency:  0.5290100574493408
ASR Result: so and and i want to go if i do go to sco  | Latency:  0.5554535388946533
ASR Result: so and and i want to go if i do go to sco  | Latency:  0.5836837291717529
ASR Result: so and and i want to go if i do go to sco you know  | Latency:  0.6153664588928223
ASR Result: so and and i want to go if i do go to sco you know i  | Latency:  0.6522927284240723
